model,seed,epoch,lr,training_mse,optimizer_steps,selection_rmse,log_scope,frozen_fit_mse
FIXED_SEPARABLE,20260916,37,0.0001130761821582766,0.8351972259565871,1369,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260916,38,0.00010582738181293922,0.834929415856337,1406,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260916,39,0.00010145921133960553,0.8346398124262933,1443,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260916,40,0.0001,0.8345390068860025,1480,0.08172374382559178,during-traversal weighted batch means; frozen_fit_mse only at0/40,0.8341802564477211
FIXED_SEPARABLE,20260917,0,0.0,1.0000000002489875,0,0.08347688126069083,epoch0 fixed parameters,1.0000000002489875
FIXED_SEPARABLE,20260917,1,0.001,0.9661768476643315,37,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,2,0.0009985407886603944,0.9230835954088792,74,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,3,0.0009941726181870608,0.9115591899777464,111,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,4,0.0009869238178417234,0.9057130701606165,148,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,5,0.0009768413988762155,0.900609587952058,185,0.08211736820206972,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,6,0.000963990749646471,0.8958228130334988,222,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,7,0.0009484552115439444,0.8911268664136835,259,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,8,0.0009303355384947077,0.8866799265636225,296,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,9,0.0009097492435315756,0.8829320104042729,333,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,10,0.0008868298366769955,0.8785183965363496,370,0.08209166650121437,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,11,0.0008617259590793198,0.8752641095956246,407,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,12,0.0008346004190179199,0.8714190535215642,444,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,13,0.0008056291360290202,0.8678571333850067,481,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,14,0.0007750000000000001,0.8650165769089092,518,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,15,0.0007429116526313744,0.8618826392996995,555,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,16,0.0007095721991691411,0.8590897982998268,592,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,17,0.0006751978587624037,0.8563687338023535,629,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,18,0.00064001156219922,0.8542088964000212,666,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,19,0.0006042415061148954,0.8518502541233423,703,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,20,0.0005681196730492369,0.8499090603099244,740,0.08198254948128862,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,21,0.0005318803269507632,0.848406033008198,777,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,22,0.0004957584938851046,0.846997525897953,814,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,23,0.00045998843780078015,0.8451367365749122,851,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,24,0.0004248021412375964,0.843526992010707,888,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,25,0.00039042780083085903,0.8423296308509473,925,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,26,0.00035708834736862554,0.8412338251531094,962,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,27,0.0003249999999999999,0.8400961234716041,999,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,28,0.00029437086397097995,0.8393298057345875,1036,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,29,0.0002653995809820803,0.8384106126502991,1073,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,30,0.00023827404092068027,0.8378248740144657,1110,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,31,0.0002131701633230046,0.836923837278549,1147,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,32,0.00019025075646842457,0.8364556788512058,1184,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,33,0.00016966446150529243,0.8359690462016149,1221,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,34,0.00015154478845605558,0.8354531140257999,1258,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,35,0.00013600925035352912,0.8349637999088345,1295,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,36,0.00012315860112378454,0.8347946806830536,1332,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,37,0.0001130761821582766,0.8343982334526544,1369,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,38,0.00010582738181293922,0.8340579456646758,1406,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,39,0.00010145921133960553,0.8338298521400316,1443,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_SEPARABLE,20260917,40,0.0001,0.8335749998360887,1480,0.08198997344112062,during-traversal weighted batch means; frozen_fit_mse only at0/40,0.8330636073789601
FIXED_CONCAT,20260915,0,0.0,1.0000000002489875,0,0.08347688126069083,epoch0 fixed parameters,1.0000000002489875
FIXED_CONCAT,20260915,1,0.001,0.9705264520944512,37,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,2,0.0009985407886603944,0.930143377337447,74,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,3,0.0009941726181870608,0.9170389274578488,111,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,4,0.0009869238178417234,0.9090252488900444,148,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,5,0.0009768413988762155,0.9021646965454116,185,0.0821449324934374,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,6,0.000963990749646471,0.8956393438688419,222,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,7,0.0009484552115439444,0.889635811829595,259,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,8,0.0009303355384947077,0.8842337937596932,296,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,9,0.0009097492435315756,0.8793801680977134,333,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,10,0.0008868298366769955,0.875137728246516,370,0.08183480204902412,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,11,0.0008617259590793198,0.8709215906766837,407,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,12,0.0008346004190179199,0.868245096619397,444,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,13,0.0008056291360290202,0.8637719926753477,481,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,14,0.0007750000000000001,0.860560453492913,518,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,15,0.0007429116526313744,0.8577758868403637,555,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,16,0.0007095721991691411,0.855147906308515,592,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,17,0.0006751978587624037,0.8524441303225712,629,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,18,0.00064001156219922,0.8501478800928495,666,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,19,0.0006042415061148954,0.8481305831216716,703,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,20,0.0005681196730492369,0.8473748859029189,740,0.08149947586974265,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,21,0.0005318803269507632,0.8448206251992386,777,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,22,0.0004957584938851046,0.8449349477222052,814,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,23,0.00045998843780078015,0.8424392771936433,851,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,24,0.0004248021412375964,0.8406625471082381,888,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,25,0.00039042780083085903,0.8395089941593185,925,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,26,0.00035708834736862554,0.8387551194631971,962,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,27,0.0003249999999999999,0.8374662603195161,999,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,28,0.00029437086397097995,0.8362236729367543,1036,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,29,0.0002653995809820803,0.8356294246360961,1073,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,30,0.00023827404092068027,0.8353853176774919,1110,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,31,0.0002131701633230046,0.8342735091937001,1147,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,32,0.00019025075646842457,0.8335841122560519,1184,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,33,0.00016966446150529243,0.8331648389873604,1221,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,34,0.00015154478845605558,0.8327575037249085,1258,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,35,0.00013600925035352912,0.8321584857134848,1295,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,36,0.00012315860112378454,0.8317899995362681,1332,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,37,0.0001130761821582766,0.831449267965614,1369,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,38,0.00010582738181293922,0.8314003581795564,1406,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,39,0.00010145921133960553,0.830972508630141,1443,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260915,40,0.0001,0.8306992154119004,1480,0.08155960931279571,during-traversal weighted batch means; frozen_fit_mse only at0/40,0.8299711203068088
FIXED_CONCAT,20260916,0,0.0,1.0000000002489875,0,0.08347688126069083,epoch0 fixed parameters,1.0000000002489875
FIXED_CONCAT,20260916,1,0.001,0.9700165923620097,37,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,2,0.0009985407886603944,0.9289200450023694,74,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,3,0.0009941726181870608,0.9166589904893249,111,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,4,0.0009869238178417234,0.9086590692120023,148,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,5,0.0009768413988762155,0.9029399798280846,185,0.08256249749167352,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,6,0.000963990749646471,0.8972115203792598,222,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,7,0.0009484552115439444,0.8909887807253076,259,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,8,0.0009303355384947077,0.8863134725808738,296,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,9,0.0009097492435315756,0.8811839810392474,333,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,10,0.0008868298366769955,0.8793147756086209,370,0.08239609994465988,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,11,0.0008617259590793198,0.8736418194669426,407,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,12,0.0008346004190179199,0.870202832637511,444,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,13,0.0008056291360290202,0.8680555192433907,481,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,14,0.0007750000000000001,0.8650737247322545,518,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,15,0.0007429116526313744,0.8629098293898234,555,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,16,0.0007095721991691411,0.8613889174454978,592,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,17,0.0006751978587624037,0.8578485123775481,629,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,18,0.00064001156219922,0.8575156426226177,666,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,19,0.0006042415061148954,0.854247056483504,703,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,20,0.0005681196730492369,0.8526148065937118,740,0.08224357637060539,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,21,0.0005318803269507632,0.8509022595210629,777,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,22,0.0004957584938851046,0.8492611547045705,814,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,23,0.00045998843780078015,0.847816599554978,851,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,24,0.0004248021412375964,0.8467110727070045,888,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,25,0.00039042780083085903,0.8457619903048897,925,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,26,0.00035708834736862554,0.8449517283921822,962,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,27,0.0003249999999999999,0.8435080929738921,999,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,28,0.00029437086397097995,0.8421807993051097,1036,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,29,0.0002653995809820803,0.8412149542343591,1073,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,30,0.00023827404092068027,0.8403920630308604,1110,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,31,0.0002131701633230046,0.8398927401877639,1147,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,32,0.00019025075646842457,0.8391079390653708,1184,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,33,0.00016966446150529243,0.8384743539448382,1221,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,34,0.00015154478845605558,0.8377898051977037,1258,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,35,0.00013600925035352912,0.8373796285170717,1295,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,36,0.00012315860112378454,0.8368324619139457,1332,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,37,0.0001130761821582766,0.8364903591334989,1369,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,38,0.00010582738181293922,0.8363427018756027,1406,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,39,0.00010145921133960553,0.8359054975738762,1443,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260916,40,0.0001,0.8356095591498324,1480,0.0822921555194359,during-traversal weighted batch means; frozen_fit_mse only at0/40,0.8349984400489874
FIXED_CONCAT,20260917,0,0.0,1.0000000002489875,0,0.08347688126069083,epoch0 fixed parameters,1.0000000002489875
FIXED_CONCAT,20260917,1,0.001,0.9716115111676409,37,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,2,0.0009985407886603944,0.9308026434631578,74,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,3,0.0009941726181870608,0.9179224193090173,111,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,4,0.0009869238178417234,0.9101043461036906,148,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,5,0.0009768413988762155,0.9042100451444833,185,0.08224250481484174,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,6,0.000963990749646471,0.8981581669549896,222,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,7,0.0009484552115439444,0.8932320054284336,259,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,8,0.0009303355384947077,0.8881065313540251,296,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,9,0.0009097492435315756,0.8837347797127638,333,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,10,0.0008868298366769955,0.8802633484807343,370,0.08219757624985617,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,11,0.0008617259590793198,0.8758898040123886,407,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,12,0.0008346004190179199,0.8718312327418318,444,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,13,0.0008056291360290202,0.8689790419196636,481,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,14,0.0007750000000000001,0.866620812461581,518,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,15,0.0007429116526313744,0.8633439191517749,555,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,16,0.0007095721991691411,0.8609663794480954,592,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,17,0.0006751978587624037,0.8588955662746676,629,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,18,0.00064001156219922,0.8560994491436644,666,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,19,0.0006042415061148954,0.8542166440254996,703,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,20,0.0005681196730492369,0.8539617309509641,740,0.08223115631972604,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,21,0.0005318803269507632,0.8510472022870388,777,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,22,0.0004957584938851046,0.8490212120108522,814,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,23,0.00045998843780078015,0.8477588769672265,851,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,24,0.0004248021412375964,0.8468974307879479,888,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,25,0.00039042780083085903,0.8467689167872438,925,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,26,0.00035708834736862554,0.8446316281882599,962,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,27,0.0003249999999999999,0.843709694466638,999,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,28,0.00029437086397097995,0.8428989449446272,1036,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,29,0.0002653995809820803,0.8417089975732426,1073,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,30,0.00023827404092068027,0.8411261848275353,1110,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,31,0.0002131701633230046,0.840617771535069,1147,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,32,0.00019025075646842457,0.8398487766899098,1184,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,33,0.00016966446150529243,0.8394024743092593,1221,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,34,0.00015154478845605558,0.8389941658128272,1258,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,35,0.00013600925035352912,0.8387035645748849,1295,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,36,0.00012315860112378454,0.8386468312114841,1332,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,37,0.0001130761821582766,0.8379876589998615,1369,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,38,0.00010582738181293922,0.8375947340772556,1406,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,39,0.00010145921133960553,0.837245989106477,1443,,during-traversal weighted batch means; frozen_fit_mse only at0/40,
FIXED_CONCAT,20260917,40,0.0001,0.8372106389877246,1480,0.08234162984670133,during-traversal weighted batch means; frozen_fit_mse only at0/40,0.836516114170085
