phase,dataset,series,K,L,scope,origin_start,N,comparison_id,endpoint,pairwise_pattern_feasible,pairwise_pattern_value,pairwise_reported_bound,witness_delta,absolute_pattern_DP_gap,equality_status,independent_conflict
AP2,beijing,Changping,72,3,origin_week,22560,168,AP2_beijing_Changping_K72_origin_week_22560_logistic_hist_gradient_boosting,lower,True,-0.08959398828051894,-0.0895939882805389,-0.08959398828051894,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,106;109
AP2,beijing,Changping,72,3,origin_week,22560,168,AP2_beijing_Changping_K72_origin_week_22560_logistic_hist_gradient_boosting,upper,True,-0.044586891684505726,-0.0445868916844857,-0.044586891684505726,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,85;106
AP2,beijing,Changping,72,3,origin_week,22728,168,AP2_beijing_Changping_K72_origin_week_22728_constant_logistic,lower,True,-0.13896781557560936,-0.1389678155756293,-0.13896781557560928,8.326672684688674e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,22728,168,AP2_beijing_Changping_K72_origin_week_22728_constant_logistic,upper,True,-0.009605346046651699,-0.0096053460466317,-0.009605346046651645,5.377642775528102e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,22728,168,AP2_beijing_Changping_K72_origin_week_22728_constant_hist_gradient_boosting,lower,False,-0.044937188355897356,-0.0449371883559173,-0.03811576759901023,0.006821420756887124,OBJECTIVE_GAP_NUMERIC,146;81
AP2,beijing,Changping,72,3,origin_week,22728,168,AP2_beijing_Changping_K72_origin_week_22728_constant_hist_gradient_boosting,upper,False,0.0017365406379246807,0.0017365406379446,-0.0005900870994380513,0.002326627737362732,OBJECTIVE_GAP_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,22728,168,AP2_beijing_Changping_K72_origin_week_22728_logistic_hist_gradient_boosting,lower,True,0.00416263486553037,0.0041626348655103,0.004162634865530362,7.806255641895632e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,22728,168,AP2_beijing_Changping_K72_origin_week_22728_logistic_hist_gradient_boosting,upper,True,0.10085204797659905,0.100852047976619,0.10085204797659907,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,23232,168,AP2_beijing_Changping_K72_origin_week_23232_constant_logistic,lower,True,0.17148674794417143,0.1714867479441514,0.17148674794417146,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,102;153
AP2,beijing,Changping,72,3,origin_week,23232,168,AP2_beijing_Changping_K72_origin_week_23232_constant_logistic,upper,True,0.23021499856169353,0.2302149985617135,0.23021499856169358,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,153;104
AP2,beijing,Changping,72,3,origin_week,23232,168,AP2_beijing_Changping_K72_origin_week_23232_constant_hist_gradient_boosting,lower,True,0.06053511499790151,0.0605351149978814,0.060535114997901575,6.245004513516506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,102;139
AP2,beijing,Changping,72,3,origin_week,23232,168,AP2_beijing_Changping_K72_origin_week_23232_constant_hist_gradient_boosting,upper,True,0.11009224695125712,0.1100922469512771,0.11009224695125719,6.938893903907228e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,139;104
AP2,beijing,Changping,72,3,origin_week,23232,168,AP2_beijing_Changping_K72_origin_week_23232_logistic_hist_gradient_boosting,lower,True,-0.1201227516104364,-0.1201227516104564,-0.1201227516104364,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,118;104
AP2,beijing,Changping,72,3,origin_week,23232,168,AP2_beijing_Changping_K72_origin_week_23232_logistic_hist_gradient_boosting,upper,True,-0.11095163294626989,-0.1109516329462498,-0.11095163294626989,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,102;118
AP2,beijing,Changping,72,3,origin_week,24072,168,AP2_beijing_Changping_K72_origin_week_24072_constant_logistic,lower,True,0.021091042272787356,0.0210910422727673,0.021091042272787405,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,73;70
AP2,beijing,Changping,72,3,origin_week,24072,168,AP2_beijing_Changping_K72_origin_week_24072_constant_logistic,upper,True,0.02186883265374708,0.021868832653767,0.02186883265374713,5.204170427930421e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,70;73
AP2,beijing,Changping,72,3,origin_week,24072,168,AP2_beijing_Changping_K72_origin_week_24072_constant_hist_gradient_boosting,lower,True,0.0034087368948663385,0.0034087368948463,0.0034087368948663875,4.90059381963448e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,24072,168,AP2_beijing_Changping_K72_origin_week_24072_constant_hist_gradient_boosting,upper,True,0.0063861794742606885,0.0063861794742806,0.006386179474260738,4.9439619065339e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,24072,168,AP2_beijing_Changping_K72_origin_week_24072_logistic_hist_gradient_boosting,lower,True,-0.01846009575888074,-0.0184600957589007,-0.018460095758880742,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,70;72
AP2,beijing,Changping,72,3,origin_week,24072,168,AP2_beijing_Changping_K72_origin_week_24072_logistic_hist_gradient_boosting,upper,True,-0.014704862798526664,-0.0147048627985066,-0.014704862798526666,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,72;70
AP2,beijing,Changping,72,3,origin_week,24912,168,AP2_beijing_Changping_K72_origin_week_24912_constant_logistic,lower,True,0.057092339678009967,0.0570923396779899,0.057092339678010015,4.85722573273506e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,24912,168,AP2_beijing_Changping_K72_origin_week_24912_constant_logistic,upper,True,0.0576944127201225,0.0576944127201424,0.05769441272012254,4.163336342344337e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,24912,168,AP2_beijing_Changping_K72_origin_week_24912_constant_hist_gradient_boosting,lower,True,0.026185620046298402,0.0261856200462784,0.026185620046298447,4.5102810375396984e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,24912,168,AP2_beijing_Changping_K72_origin_week_24912_constant_hist_gradient_boosting,upper,True,0.026979893711548915,0.0269798937115689,0.02697989371154896,4.5102810375396984e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,24912,168,AP2_beijing_Changping_K72_origin_week_24912_logistic_hist_gradient_boosting,lower,True,-0.030906719631711564,-0.0309067196317315,-0.030906719631711568,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Changping,72,3,origin_week,24912,168,AP2_beijing_Changping_K72_origin_week_24912_logistic_hist_gradient_boosting,upper,True,-0.030714519008573575,-0.0307145190085535,-0.03071451900857358,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,annual,17520,8761,AP2_beijing_Dingling_K24_annual_17520_constant_logistic,lower,True,0.14981520548135835,0.1498152054813383,0.14981520548135838,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1006;1001
AP2,beijing,Dingling,24,3,annual,17520,8761,AP2_beijing_Dingling_K24_annual_17520_constant_logistic,upper,True,0.1645692431686516,0.1645692431686715,0.1645692431686516,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,1001;1006
AP2,beijing,Dingling,24,3,annual,17520,8761,AP2_beijing_Dingling_K24_annual_17520_constant_hist_gradient_boosting,lower,True,0.14291325872310187,0.1429132587230818,0.14291325872310184,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,1006;1001
AP2,beijing,Dingling,24,3,annual,17520,8761,AP2_beijing_Dingling_K24_annual_17520_constant_hist_gradient_boosting,upper,True,0.1599185721570966,0.1599185721571166,0.1599185721570966,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,1001;1006
AP2,beijing,Dingling,24,3,annual,17520,8761,AP2_beijing_Dingling_K24_annual_17520_logistic_hist_gradient_boosting,lower,True,-0.007365579281426804,-0.0073655792814468,-0.0073655792814268034,8.673617379884035e-19,REALIZABLE_LP_OPTIMUM_NUMERIC,2583;2582
AP2,beijing,Dingling,24,3,annual,17520,8761,AP2_beijing_Dingling_K24_annual_17520_logistic_hist_gradient_boosting,upper,True,-0.004114763987262492,-0.0041147639872424,-0.004114763987262492,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,2582;2581
AP2,beijing,Dingling,24,3,origin_week,18192,168,AP2_beijing_Dingling_K24_origin_week_18192_constant_logistic,lower,True,0.12174551165044842,0.1217455116504284,0.12174551165044842,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18192,168,AP2_beijing_Dingling_K24_origin_week_18192_constant_logistic,upper,True,0.12283367619053412,0.1228336761905541,0.12283367619053413,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18192,168,AP2_beijing_Dingling_K24_origin_week_18192_constant_hist_gradient_boosting,lower,True,0.08399682588640982,0.0839968258863898,0.08399682588640982,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18192,168,AP2_beijing_Dingling_K24_origin_week_18192_constant_hist_gradient_boosting,upper,True,0.0850511919458539,0.0850511919458738,0.08505119194585391,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18192,168,AP2_beijing_Dingling_K24_origin_week_18192_logistic_hist_gradient_boosting,lower,True,-0.038836850304124315,-0.0388368503041443,-0.03883685030412431,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18192,168,AP2_beijing_Dingling_K24_origin_week_18192_logistic_hist_gradient_boosting,upper,True,-0.036694319704594525,-0.0366943197045745,-0.03669431970459452,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18360,168,AP2_beijing_Dingling_K24_origin_week_18360_constant_logistic,lower,True,0.10286694052903712,0.1028669405290171,0.10286694052903712,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,166;161
AP2,beijing,Dingling,24,3,origin_week,18360,168,AP2_beijing_Dingling_K24_origin_week_18360_constant_logistic,upper,True,0.11086027393923852,0.1108602739392585,0.11086027393923852,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,161;166
AP2,beijing,Dingling,24,3,origin_week,18360,168,AP2_beijing_Dingling_K24_origin_week_18360_constant_hist_gradient_boosting,lower,True,0.09971187534070196,0.0997118753406819,0.09971187534070194,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,166;161
AP2,beijing,Dingling,24,3,origin_week,18360,168,AP2_beijing_Dingling_K24_origin_week_18360_constant_hist_gradient_boosting,upper,True,0.10263800348799323,0.1026380034880132,0.10263800348799323,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,161;166
AP2,beijing,Dingling,24,3,origin_week,18360,168,AP2_beijing_Dingling_K24_origin_week_18360_logistic_hist_gradient_boosting,lower,True,-0.008222270451245281,-0.0082222704512652,-0.008222270451245284,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18360,168,AP2_beijing_Dingling_K24_origin_week_18360_logistic_hist_gradient_boosting,upper,True,-0.00315506518833518,-0.0031550651883151,-0.00315506518833518,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18528,168,AP2_beijing_Dingling_K24_origin_week_18528_constant_logistic,lower,True,0.064952947440337,0.064952947440317,0.064952947440337,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18528,168,AP2_beijing_Dingling_K24_origin_week_18528_constant_logistic,upper,True,0.1178057117568853,0.1178057117569052,0.11780571175688528,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18528,168,AP2_beijing_Dingling_K24_origin_week_18528_constant_hist_gradient_boosting,lower,True,0.06847515008410213,0.0684751500840821,0.06847515008410214,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18528,168,AP2_beijing_Dingling_K24_origin_week_18528_constant_hist_gradient_boosting,upper,True,0.1380421234189589,0.1380421234189789,0.1380421234189589,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18528,168,AP2_beijing_Dingling_K24_origin_week_18528_logistic_hist_gradient_boosting,lower,True,0.003522202643765132,0.0035222026437451,0.0035222026437651344,2.6020852139652106e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18528,168,AP2_beijing_Dingling_K24_origin_week_18528_logistic_hist_gradient_boosting,upper,True,0.020236411662073614,0.0202364116620936,0.020236411662073617,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18864,168,AP2_beijing_Dingling_K24_origin_week_18864_constant_logistic,lower,True,-0.0004409843983481495,-0.0004409843983681,-0.00044098439834814473,4.7704895589362195e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18864,168,AP2_beijing_Dingling_K24_origin_week_18864_constant_logistic,upper,True,0.006268109975061252,0.0062681099750812,0.006268109975061259,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,36;34
AP2,beijing,Dingling,24,3,origin_week,18864,168,AP2_beijing_Dingling_K24_origin_week_18864_constant_hist_gradient_boosting,lower,True,0.026564955738816582,0.0265649557387965,0.026564955738816586,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18864,168,AP2_beijing_Dingling_K24_origin_week_18864_constant_hist_gradient_boosting,upper,True,0.04108249001590785,0.0410824900159278,0.04108249001590786,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18864,168,AP2_beijing_Dingling_K24_origin_week_18864_logistic_hist_gradient_boosting,lower,True,0.0257505428162855,0.0257505428162654,0.0257505428162855,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,18864,168,AP2_beijing_Dingling_K24_origin_week_18864_logistic_hist_gradient_boosting,upper,True,0.0348143800408466,0.0348143800408665,0.0348143800408466,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,19200,168,AP2_beijing_Dingling_K24_origin_week_19200_constant_logistic,lower,True,0.15389468388090596,0.1538946838808859,0.15389468388090596,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,19200,168,AP2_beijing_Dingling_K24_origin_week_19200_constant_logistic,upper,True,0.30229427705423945,0.3022942770542594,0.30229427705423945,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,19200,168,AP2_beijing_Dingling_K24_origin_week_19200_constant_hist_gradient_boosting,lower,True,0.14103658733210503,0.141036587332085,0.141036587332105,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,19200,168,AP2_beijing_Dingling_K24_origin_week_19200_constant_hist_gradient_boosting,upper,True,0.31283192165792906,0.312831921657949,0.31283192165792906,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,19200,168,AP2_beijing_Dingling_K24_origin_week_19200_logistic_hist_gradient_boosting,lower,True,-0.012858096548800959,-0.0128580965488209,-0.012858096548800962,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,19200,168,AP2_beijing_Dingling_K24_origin_week_19200_logistic_hist_gradient_boosting,upper,True,0.010537644603689587,0.0105376446037095,0.010537644603689585,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,20040,168,AP2_beijing_Dingling_K24_origin_week_20040_constant_logistic,lower,True,0.17827018612497272,0.1782701861249527,0.17827018612497275,2.7755575615628914e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,20040,168,AP2_beijing_Dingling_K24_origin_week_20040_constant_logistic,upper,True,0.19178383984081457,0.1917838398408345,0.19178383984081462,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,20040,168,AP2_beijing_Dingling_K24_origin_week_20040_constant_hist_gradient_boosting,lower,True,0.19660146508191673,0.1966014650818967,0.19660146508191678,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,20040,168,AP2_beijing_Dingling_K24_origin_week_20040_constant_hist_gradient_boosting,upper,True,0.2087929220031403,0.2087929220031603,0.20879292200314037,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,20040,168,AP2_beijing_Dingling_K24_origin_week_20040_logistic_hist_gradient_boosting,lower,True,0.017009082162325773,0.0170090821623057,0.017009082162325773,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,63;62
AP2,beijing,Dingling,24,3,origin_week,20040,168,AP2_beijing_Dingling_K24_origin_week_20040_logistic_hist_gradient_boosting,upper,True,0.01838454998411553,0.0183845499841355,0.01838454998411553,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,62;61
AP2,beijing,Dingling,24,3,origin_week,21216,168,AP2_beijing_Dingling_K24_origin_week_21216_constant_logistic,lower,True,0.019861803774868916,0.0198618037748489,0.01986180377486892,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,21216,168,AP2_beijing_Dingling_K24_origin_week_21216_constant_logistic,upper,True,0.035960270589905904,0.0359602705899258,0.035960270589905904,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,21216,168,AP2_beijing_Dingling_K24_origin_week_21216_constant_hist_gradient_boosting,lower,True,0.004954098076830479,0.0049540980768104,0.004954098076830479,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,21216,168,AP2_beijing_Dingling_K24_origin_week_21216_constant_hist_gradient_boosting,upper,True,0.022277451604508034,0.022277451604528,0.02227745160450804,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,21216,168,AP2_beijing_Dingling_K24_origin_week_21216_logistic_hist_gradient_boosting,lower,True,-0.014907705698038443,-0.0149077056980584,-0.01490770569803844,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,21216,168,AP2_beijing_Dingling_K24_origin_week_21216_logistic_hist_gradient_boosting,upper,True,-0.013682818985397863,-0.0136828189853778,-0.013682818985397865,1.734723475976807e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,22056,168,AP2_beijing_Dingling_K24_origin_week_22056_constant_logistic,lower,True,0.270152017534228,0.2701520175342081,0.270152017534228,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,22056,168,AP2_beijing_Dingling_K24_origin_week_22056_constant_logistic,upper,True,0.3893932826911202,0.3893932826911402,0.38939328269112017,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,22056,168,AP2_beijing_Dingling_K24_origin_week_22056_constant_hist_gradient_boosting,lower,True,0.23198215702977604,0.231982157029756,0.23198215702977604,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,22056,168,AP2_beijing_Dingling_K24_origin_week_22056_constant_hist_gradient_boosting,upper,True,0.3762057169077395,0.3762057169077595,0.37620571690773946,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,22056,168,AP2_beijing_Dingling_K24_origin_week_22056_logistic_hist_gradient_boosting,lower,True,-0.03816986050445197,-0.0381698605044719,-0.038169860504451966,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,22056,168,AP2_beijing_Dingling_K24_origin_week_22056_logistic_hist_gradient_boosting,upper,True,-0.013187565783380721,-0.0131875657833607,-0.013187565783380721,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,23232,168,AP2_beijing_Dingling_K24_origin_week_23232_constant_logistic,lower,True,0.3206020190559311,0.3206020190559111,0.3206020190559311,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,23232,168,AP2_beijing_Dingling_K24_origin_week_23232_constant_logistic,upper,True,0.3795214409709014,0.3795214409709214,0.3795214409709014,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,23232,168,AP2_beijing_Dingling_K24_origin_week_23232_constant_hist_gradient_boosting,lower,True,0.28657228110326677,0.2865722811032468,0.28657228110326677,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,23232,168,AP2_beijing_Dingling_K24_origin_week_23232_constant_hist_gradient_boosting,upper,True,0.35659752817774815,0.3565975281777681,0.3565975281777481,5.551115123125783e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,23232,168,AP2_beijing_Dingling_K24_origin_week_23232_logistic_hist_gradient_boosting,lower,True,-0.03402973795266431,-0.0340297379526843,-0.03402973795266431,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,150;163
AP2,beijing,Dingling,24,3,origin_week,23232,168,AP2_beijing_Dingling_K24_origin_week_23232_logistic_hist_gradient_boosting,upper,True,-0.022923912793153294,-0.0229239127931332,-0.022923912793153294,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,163;152
AP2,beijing,Dingling,24,3,origin_week,23400,168,AP2_beijing_Dingling_K24_origin_week_23400_constant_logistic,lower,True,0.10159970364738632,0.1015997036473663,0.10159970364738634,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,23400,168,AP2_beijing_Dingling_K24_origin_week_23400_constant_logistic,upper,True,0.11825784524939473,0.1182578452494147,0.11825784524939474,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,23400,168,AP2_beijing_Dingling_K24_origin_week_23400_constant_hist_gradient_boosting,lower,True,0.07351213570025054,0.0735121357002305,0.07351213570025056,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,23400,168,AP2_beijing_Dingling_K24_origin_week_23400_constant_hist_gradient_boosting,upper,True,0.0855855883539955,0.0855855883540155,0.08558558835399552,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,23400,168,AP2_beijing_Dingling_K24_origin_week_23400_logistic_hist_gradient_boosting,lower,True,-0.032672256895399224,-0.0326722568954192,-0.032672256895399224,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,23400,168,AP2_beijing_Dingling_K24_origin_week_23400_logistic_hist_gradient_boosting,upper,True,-0.02808756794713577,-0.0280875679471157,-0.028087567947135773,3.469446951953614e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,24072,168,AP2_beijing_Dingling_K24_origin_week_24072_constant_logistic,lower,True,0.04984465903139257,0.0498446590313725,0.04984465903139258,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,73;70
AP2,beijing,Dingling,24,3,origin_week,24072,168,AP2_beijing_Dingling_K24_origin_week_24072_constant_logistic,upper,True,0.07082812488396394,0.0708281248839839,0.07082812488396394,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,70;73
AP2,beijing,Dingling,24,3,origin_week,24072,168,AP2_beijing_Dingling_K24_origin_week_24072_constant_hist_gradient_boosting,lower,True,0.09098263049715442,0.0909826304971344,0.09098263049715444,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,73;70
AP2,beijing,Dingling,24,3,origin_week,24072,168,AP2_beijing_Dingling_K24_origin_week_24072_constant_hist_gradient_boosting,upper,True,0.12861176674466057,0.1286117667446805,0.12861176674466057,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,70;73
AP2,beijing,Dingling,24,3,origin_week,24072,168,AP2_beijing_Dingling_K24_origin_week_24072_logistic_hist_gradient_boosting,lower,True,0.041025564092612314,0.0410255640925923,0.04102556409261231,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,70;73
AP2,beijing,Dingling,24,3,origin_week,24072,168,AP2_beijing_Dingling_K24_origin_week_24072_logistic_hist_gradient_boosting,upper,True,0.06332127367004975,0.0633212736700697,0.06332127367004974,1.3877787807814457e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,73;70
AP2,beijing,Dingling,24,3,origin_week,24744,168,AP2_beijing_Dingling_K24_origin_week_24744_constant_logistic,lower,True,-0.01407246195947102,-0.014072461959491,-0.01407246195947101,1.0408340855860843e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,24744,168,AP2_beijing_Dingling_K24_origin_week_24744_constant_logistic,upper,True,0.031030466855828172,0.0310304668558481,0.031030466855828196,2.42861286636753e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,24744,168,AP2_beijing_Dingling_K24_origin_week_24744_constant_hist_gradient_boosting,lower,True,-0.09013238753444254,-0.0901323875344625,-0.09013238753444254,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,24744,168,AP2_beijing_Dingling_K24_origin_week_24744_constant_hist_gradient_boosting,upper,True,-0.02287969581645565,-0.0228796958164356,-0.02287969581645564,1.0408340855860843e-17,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,24744,168,AP2_beijing_Dingling_K24_origin_week_24744_logistic_hist_gradient_boosting,lower,True,-0.07605992557497153,-0.0760599255749915,-0.07605992557497153,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,24744,168,AP2_beijing_Dingling_K24_origin_week_24744_logistic_hist_gradient_boosting,upper,True,-0.05391016267228383,-0.0539101626722638,-0.05391016267228384,6.938893903907228e-18,REALIZABLE_LP_OPTIMUM_NUMERIC,
AP2,beijing,Dingling,24,3,origin_week,24912,168,AP2_beijing_Dingling_K24_origin_week_24912_constant_logistic,lower,True,0.12835431662292543,0.1283543166229054,0.12835431662292543,0.0,REALIZABLE_LP_OPTIMUM_NUMERIC,
