model,seed,epoch,lr,training_mse,optimizer_steps,selection_rmse,harm,benefit,correction_l1,objective,log_scope
PRODUCT_POSREG,20260915,18,0.00064001156219922,0.005821932885631913,1062,,0.004549424245075201,0.006698517271914068,0.012126363828861772,0.006003110447110614,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,19,0.0006042415061148954,0.005808215681664512,1121,,0.004559484704147488,0.006784666172809042,0.012245961259996411,0.00598979386780527,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,20,0.0005681196730492369,0.005796485242165931,1180,0.08011052291618262,0.004551559491171944,0.0068201375183223716,0.01227621108395596,0.005977747854148454,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,21,0.0005318803269507632,0.00578843565097163,1239,,0.004598087162991786,0.006899287896087775,0.012426658826495489,0.005971551171062075,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,22,0.0004957584938851046,0.005780367167328665,1298,,0.004602384486824472,0.006933378388300297,0.012471509396166983,0.005963653813105814,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,23,0.00045998843780078015,0.005777447103716405,1357,,0.004647095095151289,0.006975728294693456,0.012573906814825639,0.005962514320304157,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,24,0.0004248021412375964,0.0057690903867701985,1416,,0.004615540241087284,0.006989750051279442,0.012551161568069073,0.005952900970310604,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,25,0.00039042780083085903,0.0057605891878031975,1475,,0.004647315258640392,0.007051218351857229,0.012665129180544514,0.005945665150101425,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,26,0.00035708834736862554,0.00575486061792247,1534,,0.004633105213480552,0.007062382037388358,0.012662891509493093,0.005939370709026426,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,27,0.0003249999999999999,0.00575185413594907,1593,,0.0046532375566219085,0.007088562091190063,0.01271731706864238,0.005937165980412474,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,28,0.00029437086397097995,0.005744903431204022,1652,,0.0046453714664776505,0.007112271429537094,0.012740676534768455,0.005929902020150594,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,29,0.0002653995809820803,0.0057404376804401835,1711,,0.00465739774405214,0.007137321527009685,0.012781327644779803,0.005925915214790193,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,30,0.00023827404092068027,0.00573635093696901,1770,,0.004701689800882349,0.007202371137758702,0.012912881316384397,0.005923592344238803,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,31,0.0002131701633230046,0.005734690852067366,1829,,0.004619072808525705,0.0071268223016996415,0.012726717059306829,0.005918642100288493,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,32,0.00019025075646842457,0.00572896260485183,1888,,0.004667436279907,0.007191395640663954,0.012861104775212424,0.0059148398996707735,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,33,0.00016966446150529243,0.0057273808948389475,1947,,0.004656895465488539,0.007187720161432384,0.012842079200029942,0.0059128384090629095,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,34,0.00015154478845605558,0.005724861589969813,2006,,0.004664826260182981,0.0072080378543512855,0.012880416996807986,0.005910634898049807,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,35,0.00013600925035352912,0.005722649521637057,2065,,0.004654582220018714,0.007209344915983809,0.012869601445748084,0.005908014911272161,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,36,0.00012315860112378454,0.005721010553301457,2124,,0.004668171384900301,0.007216762359860639,0.012892830283464165,0.005906917111613336,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,37,0.0001130761821582766,0.005718993440227124,2183,,0.004674814163172527,0.007238440160697961,0.012926008663561247,0.005905164555426503,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,38,0.00010582738181293922,0.005717572121381846,2242,,0.004685918737787424,0.007257532191185622,0.012964174557429297,0.005904185481604549,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,39,0.00010145921133960553,0.005716081068396024,2301,,0.004658747076247492,0.007238140310179759,0.012908322354828906,0.005901612315153732,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260915,40,0.0001,0.00571393905876335,2360,0.07999145177212448,0.0046932157187580745,0.007278422357173518,0.01299734282298435,0.005900842988899928,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,0,0.0,0.006343893644747128,0,0.0814268562489681,0.0,0.0,0.0,0.006343893644747128,epoch0 fixed parameters
PRODUCT_POSREG,20260916,1,0.001,0.006337425083319408,59,,0.0013638111458224931,0.0013897802128200216,0.0028139880563578215,0.006391737899797531,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,2,0.0009985407886603944,0.006275158268335747,118,,0.0015740787694922692,0.001917501801258396,0.0035735727317133302,0.0063378448169191335,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,3,0.0009941726181870608,0.006197682629811437,177,,0.002436483291245691,0.003118360081212823,0.005755229217876731,0.006294713835829259,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,4,0.0009869238178417234,0.006136239694014668,236,,0.00293800954337376,0.003867768247411948,0.007109924578585346,0.006253243793001581,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,5,0.0009768413988762155,0.006090509066564654,295,0.08090609636882115,0.0032915755589297386,0.004390862491345223,0.008072549189340776,0.00622159368881624,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,6,0.000963990749646471,0.006057848347217191,354,,0.003552168023530139,0.004766645999265786,0.00878121121442073,0.006199310892190044,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,7,0.0009484552115439444,0.006025549708171633,413,,0.0036855107876126165,0.005021390158771207,0.009208014707450998,0.006172322513069378,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,8,0.0009303355384947077,0.006000394950454205,472,,0.0038323460203885796,0.005275107501689368,0.009665273964117429,0.006153015349324733,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,9,0.0009097492435315756,0.005978982692732077,531,,0.003953705344916677,0.00547077513174237,0.010018028520765197,0.006136436156507917,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,10,0.0008868298366769955,0.005960095406294599,590,0.0806141313266462,0.00406130475328053,0.005643593020066031,0.010341978746007443,0.00612183394203571,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,11,0.0008617259590793198,0.005944226152681498,649,,0.004087889338110915,0.005745273413783772,0.010488740284445871,0.006107023450000472,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,12,0.0008346004190179199,0.005925406496631636,708,,0.004184299217403282,0.005904909696301616,0.010781600934021475,0.00609204316377213,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,13,0.0008056291360290202,0.005909817126676619,767,,0.00424203692478831,0.006026258972044701,0.010984235618722766,0.0060787531778513275,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,14,0.0007750000000000001,0.00589611753115439,826,,0.004323792312071562,0.006145580572819576,0.011217695798117152,0.006068309476640077,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,15,0.0007429116526313744,0.0058838617310914545,885,,0.004319342803643014,0.006203330390490885,0.011277018311565325,0.0060558764400380485,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,16,0.0007095721991691411,0.00587419124200303,944,,0.0043928485738106565,0.006299809268136436,0.01147583446117878,0.0060491332525658805,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,17,0.0006751978587624037,0.0058621933382049345,1003,,0.004414141549059604,0.006379373747609546,0.011590215964865244,0.00603798335616045,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,18,0.00064001156219922,0.00584942730470731,1062,,0.004417572324943214,0.006439921023790373,0.011670588804443702,0.006025353936821024,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,19,0.0006042415061148954,0.005840364783142503,1121,,0.004521660462080591,0.0065534103831570885,0.011915879406362784,0.006020436674756979,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,20,0.0005681196730492369,0.005832566018597114,1180,0.08048408687787939,0.004446734718625825,0.006521518379828714,0.011797536274626227,0.006009654039675552,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,21,0.0005318803269507632,0.005828006939259665,1239,,0.0044893064924456634,0.006578084180110678,0.011914017009643561,0.006006790338406527,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,22,0.0004957584938851046,0.005817431589807339,1298,,0.004551183273625317,0.00667502238769695,0.01209998767396173,0.005998679192488547,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,23,0.00045998843780078015,0.005812694861682347,1357,,0.004477896752851158,0.006633487821271703,0.011965604916728349,0.005991023891509173,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,24,0.0004248021412375964,0.005806766238849148,1416,,0.004500600477574635,0.006676090572558223,0.012043137338666587,0.005985999406945933,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,25,0.00039042780083085903,0.00579737078543055,1475,,0.004593604615220283,0.0068003403985213325,0.012300443514986695,0.005980307805491476,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,26,0.00035708834736862554,0.005793287845636958,1534,,0.004508367699635516,0.006744710387590145,0.012131898002849792,0.005972830339270343,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,27,0.0003249999999999999,0.005787721560551213,1593,,0.004556256186900581,0.00680175831758689,0.012259083904322869,0.005969171177537091,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,28,0.00029437086397097995,0.00578676235538491,1652,,0.004517114518636327,0.006778248912925825,0.01218154475555263,0.005966653184800561,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,29,0.0002653995809820803,0.005780960996223528,1711,,0.004550868474417155,0.0068231419714120545,0.012278234962592015,0.005962196076455058,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,30,0.00023827404092068027,0.005776609862830232,1770,,0.004589713921475863,0.006870978870705519,0.012378909935182732,0.005959391921005553,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,31,0.0002131701633230046,0.005773842633853022,1829,,0.004546839235487346,0.006851880664424178,0.012309246164924032,0.005954917235019272,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,32,0.00019025075646842457,0.005771585605186501,1888,,0.004539410146931399,0.006852117469190203,0.01229862530837543,0.0059523643344569594,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,33,0.00016966446150529243,0.005768134758910941,1947,,0.004551673719814861,0.006876021388155784,0.01234381214475461,0.005949401917123928,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,34,0.00015154478845605558,0.005765808136509743,2006,,0.0045508376490858244,0.006888086910550156,0.012358376319481902,0.0059470419900707555,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,35,0.00013600925035352912,0.005764376281549162,2065,,0.004549860658264039,0.006888738867582041,0.012358503722322462,0.005945571237705701,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,36,0.00012315860112378454,0.005761721425489884,2124,,0.004543186167371797,0.0068930499986179046,0.012356692049984816,0.00594265054953128,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,37,0.0001130761821582766,0.005760666775084558,2183,,0.004547775687913508,0.006904720795623442,0.012375078164025579,0.0059417786724995335,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,38,0.00010582738181293922,0.005758855781665218,2242,,0.004559635558718836,0.006917130257632783,0.012405478574966508,0.005940440020668168,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,39,0.00010145921133960553,0.005758033061601862,2301,,0.004561233184984261,0.0069231125159400185,0.012413157614658561,0.00593968090136184,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260916,40,0.0001,0.005756783744930331,2360,0.08056331137120705,0.0045605009920344575,0.00692988658884456,0.012418904741162851,0.0059384024214817555,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,0,0.0,0.006343893644747128,0,0.0814268562489681,0.0,0.0,0.0,0.006343893644747128,epoch0 fixed parameters
PRODUCT_POSREG,20260917,1,0.001,0.006340277625333662,59,,0.001227469130429053,0.0012584995081584055,0.0025390341816545025,0.006389160699448048,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,2,0.0009985407886603944,0.006283614308758487,118,,0.0014474651979142549,0.0017766988796988814,0.0032899209242600183,0.006341258561089419,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,3,0.0009941726181870608,0.006214236245123726,177,,0.002252559321439578,0.0029154206235185976,0.005336932426163113,0.006303942811947151,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,4,0.0009869238178417234,0.0061536477373788446,236,,0.002814585160778742,0.003758850403624131,0.006850146768794806,0.006265736567656768,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,5,0.0009768413988762155,0.006106594252191722,295,0.08082498708295552,0.003124222770439992,0.004262822038069176,0.0077381573751222395,0.006231014174824807,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,6,0.000963990749646471,0.006063845469278077,354,,0.003471165433713154,0.0047772252318036045,0.008688497641624479,0.006202082130748697,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,7,0.0009484552115439444,0.006026114888981003,413,,0.0036533039069052936,0.005097441158619671,0.009250123110062826,0.00617160507502949,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,8,0.0009303355384947077,0.006000237217742831,472,,0.003850789022422792,0.005372582795264662,0.009784202528193488,0.0061535921330989375,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,9,0.0009097492435315756,0.005974689314699348,531,,0.003961850571797541,0.005571560573324579,0.01013547256986362,0.006132467168473378,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,10,0.0008868298366769955,0.005952258111113406,590,0.08049256280711779,0.004127846836677264,0.005825210201661089,0.01061457422829085,0.006116646651252826,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,11,0.0008617259590793198,0.0059330137488584934,649,,0.004157770308451368,0.005909128540569368,0.01074545353598469,0.00609859396212171,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,12,0.0008346004190179199,0.00591274065405885,708,,0.004261941211588059,0.006096056024932475,0.011083245725274679,0.006082469386691533,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,13,0.0008056291360290202,0.005898809161179476,767,,0.004293051147010006,0.006170187646661521,0.011200728166822133,0.006069776836903314,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,14,0.0007750000000000001,0.005881759970885384,826,,0.0043297514863831835,0.0062779404579334334,0.011373108152815073,0.006054189208092383,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,15,0.0007429116526313744,0.0058701685596460025,885,,0.00440030353791755,0.006372955071744878,0.011562788187375005,0.0060454074798044375,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,16,0.0007095721991691411,0.005857184437540816,944,,0.004429778518420426,0.006454970687751505,0.011692244961591814,0.006033597174218491,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,17,0.0006751978587624037,0.0058458254431656975,1003,,0.004501638458921868,0.0065601734132666395,0.011897090188323857,0.006025099970404972,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,18,0.00064001156219922,0.0058413051444404646,1062,,0.004569509401940654,0.0066332791380556404,0.012059938996990052,0.006023282552545449,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,19,0.0006042415061148954,0.00583182186523863,1121,,0.004497434480541806,0.006606520030627413,0.01195454416979814,0.006010928969364807,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,20,0.0005681196730492369,0.0058168156986809485,1180,0.08029218525233932,0.004527578345013202,0.006696044450788923,0.012092085182496675,0.005997123258755124,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,21,0.0005318803269507632,0.005813117008269662,1239,,0.004557467104960658,0.006738082900157778,0.012176174243263383,0.005994614882239258,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,22,0.0004957584938851046,0.005806227122422273,1298,,0.004585953763326195,0.006791919193946941,0.012276361067622789,0.0059888594299044515,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,23,0.00045998843780078015,0.005798738247457073,1357,,0.004596957250534189,0.0068203393100297344,0.01232262829953442,0.005981808758378276,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,24,0.0004248021412375964,0.0057916563607817275,1416,,0.004593829886694762,0.006857103775852681,0.012362270261636162,0.005974602356928854,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,25,0.00039042780083085903,0.005787437029960753,1475,,0.0045976199199793105,0.006874632473513886,0.012388951426527345,0.005970533950684995,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,26,0.00035708834736862554,0.0057807427851097395,1534,,0.004629762350628365,0.006922333949605439,0.01248206738551136,0.005965119756336045,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,27,0.0003249999999999999,0.005776325473851834,1593,,0.004591303521155656,0.006914006173533367,0.012428505577428453,0.005959170822428378,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,28,0.00029437086397097995,0.005773491635400571,1652,,0.004623693850373902,0.006942286410045393,0.012502132400610527,0.0059576269011169785,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,29,0.0002653995809820803,0.005768040818486621,1711,,0.004635379831532798,0.00697458133596313,0.01255442030863947,0.005952641491957191,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,30,0.00023827404092068027,0.005765906184341104,1770,,0.0046098260043189706,0.006974052564631846,0.01252503268194921,0.0059494891744408555,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,31,0.0002131701633230046,0.005761664356176551,1829,,0.004647582017392501,0.00701401706366661,0.012615058977928533,0.0059467509631090714,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,32,0.00019025075646842457,0.005758469178615429,1888,,0.004633385713481653,0.007007778519853461,0.01259520228901138,0.005942990425386496,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,33,0.00016966446150529243,0.00575707152052854,1947,,0.004650579644448285,0.007037541901305374,0.012649982691587453,0.005942277500955655,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,34,0.00015154478845605558,0.005754973115442006,2006,,0.004609953940669349,0.007009442232753316,0.012566646564923515,0.005938561201898165,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,35,0.00013600925035352912,0.00575169626336534,2065,,0.004625978204191672,0.007038165206478536,0.012623751164333188,0.005935922532727816,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,36,0.00012315860112378454,0.005750735348269139,2124,,0.004617089192491626,0.007030751988146378,0.012600710553350217,0.005934607600016174,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,37,0.0001130761821582766,0.005748274846991385,2183,,0.004646262732284564,0.007066621726588337,0.0126813648060125,0.005933308913389854,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,38,0.00010582738181293922,0.0057478128580918525,2242,,0.004634311637052885,0.007054409318247515,0.012650709507755716,0.005932370948695318,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,39,0.00010145921133960553,0.005746381367232392,2301,,0.004626305761320641,0.00705661073977328,0.0126461281226743,0.005930620677894443,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_POSREG,20260917,40,0.0001,0.005744373915286332,2360,0.08036470104590376,0.004652708772811134,0.007085148383167001,0.012710640777711207,0.00592966469110679,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,0,0.0,0.006343893644747128,0,0.0814268562489681,0.0,0.0,0.0,0.006343893644747128,epoch0 fixed parameters
PRODUCT_MIX,20260915,1,0.001,0.0063258140184984215,59,,0.002704710455684029,0.002911568133016656,0.005829425365986877,0.006317576072721956,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,2,0.0009985407886603944,0.006228543338379384,118,,0.0036959636378252393,0.00440780092608346,0.008523447772340317,0.006200194954160785,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,3,0.0009941726181870608,0.0061539596904590325,177,,0.0044277173776957396,0.005479005186815834,0.010546891628310313,0.00611209290616304,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,4,0.0009869238178417234,0.0060980911927522715,236,,0.004861347749612796,0.006127026491122295,0.011789587421173399,0.0060476864575597445,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,5,0.0009768413988762155,0.0060601819355942345,295,0.08073401565623785,0.005053279773931797,0.006470132755790634,0.012420021344027291,0.006003756760350893,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,6,0.000963990749646471,0.006027496085104394,354,,0.005310900235906608,0.006827988429524657,0.013140271360564153,0.005967079161454863,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,7,0.0009484552115439444,0.0059982380275906445,413,,0.005417695093432951,0.007049729701660453,0.013537220646680986,0.0059332434097347465,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,8,0.0009303355384947077,0.0059702235235356725,472,,0.005538866972715442,0.007265561899760233,0.013933640685397939,0.005901459133961528,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,9,0.0009097492435315756,0.005951748326445527,531,,0.005646477417495363,0.0074173497970282855,0.014241799676165312,0.005881224581635421,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,10,0.0008868298366769955,0.005930257969063847,590,0.08030366467495552,0.005744928637810977,0.0076006700711123,0.014579376202121519,0.005856354391096402,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,11,0.0008617259590793198,0.005907646229087799,649,,0.005789922277867212,0.007729750149479331,0.014788186350886062,0.005830393977449328,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,12,0.0008346004190179199,0.005891456943532648,708,,0.005913807986526073,0.007887918574611037,0.01512610824717593,0.005812839423745079,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,13,0.0008056291360290202,0.005874047609948429,767,,0.005868808708778799,0.007923370689391817,0.015116813930301263,0.005792226137855504,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,14,0.0007750000000000001,0.005858245877237452,826,,0.0059461981690445845,0.008062190084508243,0.01537457316597377,0.005773978020814926,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,15,0.0007429116526313744,0.005844594237258161,885,,0.0059774235321611675,0.008138588719895739,0.015501437447918752,0.005758527396637258,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,16,0.0007095721991691411,0.005831097053953873,944,,0.006021648908320825,0.008231365914016207,0.015673889076470982,0.005743096667535575,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,17,0.0006751978587624037,0.0058208539151892395,1003,,0.006086507870604224,0.008336269658626412,0.015881943748796094,0.005731258765520236,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,18,0.00064001156219922,0.005811703158113387,1062,,0.006096577354281176,0.008366592551054625,0.0159247381686422,0.005721301463014694,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,19,0.0006042415061148954,0.005799797416667366,1121,,0.006109737965315828,0.008436852344333038,0.016032712058364824,0.0057071217476715435,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,20,0.0005681196730492369,0.00579032125825974,1180,0.08030776643132255,0.006113968609761479,0.008479715610064501,0.016083722399472696,0.005696107102770648,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,21,0.0005318803269507632,0.005781464286182569,1239,,0.006151287189157871,0.008552924488010422,0.016222393014628692,0.00568582082530673,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,22,0.0004957584938851046,0.00577335469907203,1298,,0.006152863351526895,0.008579949922921526,0.016259680458647226,0.005676697708539519,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,23,0.00045998843780078015,0.005770599517102197,1357,,0.006174854459121186,0.008606340331255449,0.01631673981334694,0.005673767343873291,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,24,0.0004248021412375964,0.0057645023844195955,1416,,0.0061743799798289565,0.00863811456873215,0.01635286593607918,0.005666385915025221,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,25,0.00039042780083085903,0.005756859720841934,1475,,0.006224648965961053,0.008704071503276397,0.016501012384248205,0.005658118486421429,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,26,0.00035708834736862554,0.005748440920997329,1534,,0.006166591051928838,0.008701731601351893,0.016422570578231262,0.005647480762325886,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,27,0.0003249999999999999,0.005745200208264943,1593,,0.006180244212264203,0.008727522765875061,0.016468774262999735,0.00564375667324411,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,28,0.00029437086397097995,0.005739380450236533,1652,,0.0061778147829462254,0.008748112247816851,0.016496978453911404,0.0056370201697066614,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,29,0.0002653995809820803,0.005734909387539659,1711,,0.006215619600152589,0.008787167746992763,0.01658537514612926,0.005632499366520834,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,30,0.00023827404092068027,0.005731146496768164,1770,,0.006227257953737907,0.008832292180862502,0.016659702927387568,0.0056274028636991436,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,31,0.0002131701633230046,0.005727100529761706,1829,,0.00617941359601584,0.008797630683382476,0.016554709981744988,0.005622831935533885,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,32,0.00019025075646842457,0.005723364123940814,1888,,0.006204975219547823,0.008832263808501068,0.01662796103589982,0.00561873425850579,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,33,0.00016966446150529243,0.0057217222604716575,1947,,0.00621688408041802,0.008848087456341773,0.01666135953203456,0.005616936503745996,during-traversal weighted batch means; not frozen FIT objective
PRODUCT_MIX,20260915,34,0.00015154478845605558,0.005718790729096776,2006,,0.0062185610466992,0.008863894459093666,0.016685257640189032,0.005613442234248047,during-traversal weighted batch means; not frozen FIT objective
